interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,load
2022-07-03T00:00:00-05:00,2022-07-03 05:00:00+00:00,2022-07-04T00:00:00-05:00,2022-07-04 05:00:00+00:00,58601.579861111111
2022-07-04T00:00:00-05:00,2022-07-04 05:00:00+00:00,2022-07-05T00:00:00-05:00,2022-07-05 05:00:00+00:00,59487.204861111111
2022-07-05T00:00:00-05:00,2022-07-05 05:00:00+00:00,2022-07-06T00:00:00-05:00,2022-07-06 05:00:00+00:00,62334.152777777778
2022-07-06T00:00:00-05:00,2022-07-06 05:00:00+00:00,2022-07-07T00:00:00-05:00,2022-07-07 05:00:00+00:00,62666.163194444444
2022-07-07T00:00:00-05:00,2022-07-07 05:00:00+00:00,2022-07-08T00:00:00-05:00,2022-07-08 05:00:00+00:00,63012.236111111111
2022-07-08T00:00:00-05:00,2022-07-08 05:00:00+00:00,2022-07-09T00:00:00-05:00,2022-07-09 05:00:00+00:00,63828.666666666667
2022-07-09T00:00:00-05:00,2022-07-09 05:00:00+00:00,2022-07-10T00:00:00-05:00,2022-07-10 05:00:00+00:00,62920.631944444444
2022-07-10T00:00:00-05:00,2022-07-10 05:00:00+00:00,2022-07-11T00:00:00-05:00,2022-07-11 05:00:00+00:00,62597.597222222222
2022-07-11T00:00:00-05:00,2022-07-11 05:00:00+00:00,2022-07-12T00:00:00-05:00,2022-07-12 05:00:00+00:00,64603.788194444444
2022-07-12T00:00:00-05:00,2022-07-12 05:00:00+00:00,2022-07-13T00:00:00-05:00,2022-07-13 05:00:00+00:00,64040.440972222222
2022-07-13T00:00:00-05:00,2022-07-13 05:00:00+00:00,2022-07-14T00:00:00-05:00,2022-07-14 05:00:00+00:00,63612.520833333333
2022-07-14T00:00:00-05:00,2022-07-14 05:00:00+00:00,2022-07-15T00:00:00-05:00,2022-07-15 05:00:00+00:00,59530.989583333333
2022-07-15T00:00:00-05:00,2022-07-15 05:00:00+00:00,2022-07-16T00:00:00-05:00,2022-07-16 05:00:00+00:00,57178.302083333333
2022-07-16T00:00:00-05:00,2022-07-16 05:00:00+00:00,2022-07-17T00:00:00-05:00,2022-07-17 05:00:00+00:00,58803.100694444444
2022-07-17T00:00:00-05:00,2022-07-17 05:00:00+00:00,2022-07-18T00:00:00-05:00,2022-07-18 05:00:00+00:00,60110.680555555556
2022-07-18T00:00:00-05:00,2022-07-18 05:00:00+00:00,2022-07-19T00:00:00-05:00,2022-07-19 05:00:00+00:00,63718.461805555556
2022-07-19T00:00:00-05:00,2022-07-19 05:00:00+00:00,2022-07-20T00:00:00-05:00,2022-07-20 05:00:00+00:00,65385.930555555556
2022-07-20T00:00:00-05:00,2022-07-20 05:00:00+00:00,2022-07-21T00:00:00-05:00,2022-07-21 05:00:00+00:00,65645.625000000000
2022-07-21T00:00:00-05:00,2022-07-21 05:00:00+00:00,2022-07-22T00:00:00-05:00,2022-07-22 05:00:00+00:00,63858.152777777778
2022-07-22T00:00:00-05:00,2022-07-22 05:00:00+00:00,2022-07-23T00:00:00-05:00,2022-07-23 05:00:00+00:00,60934.156250000000
2022-07-23T00:00:00-05:00,2022-07-23 05:00:00+00:00,2022-07-24T00:00:00-05:00,2022-07-24 05:00:00+00:00,60001.722222222222
2022-07-24T00:00:00-05:00,2022-07-24 05:00:00+00:00,2022-07-25T00:00:00-05:00,2022-07-25 05:00:00+00:00,61125.569444444444
2022-07-25T00:00:00-05:00,2022-07-25 05:00:00+00:00,2022-07-26T00:00:00-05:00,2022-07-26 05:00:00+00:00,63829.315972222222
2022-07-26T00:00:00-05:00,2022-07-26 05:00:00+00:00,2022-07-27T00:00:00-05:00,2022-07-27 05:00:00+00:00,63606.708333333333
2022-07-27T00:00:00-05:00,2022-07-27 05:00:00+00:00,2022-07-28T00:00:00-05:00,2022-07-28 05:00:00+00:00,63097.083333333333
2022-07-28T00:00:00-05:00,2022-07-28 05:00:00+00:00,2022-07-29T00:00:00-05:00,2022-07-29 05:00:00+00:00,62659.590277777778
2022-07-29T00:00:00-05:00,2022-07-29 05:00:00+00:00,2022-07-30T00:00:00-05:00,2022-07-30 05:00:00+00:00,62351.340277777778
2022-07-30T00:00:00-05:00,2022-07-30 05:00:00+00:00,2022-07-31T00:00:00-05:00,2022-07-31 05:00:00+00:00,60509.284722222222
2022-07-31T00:00:00-05:00,2022-07-31 05:00:00+00:00,2022-08-01T00:00:00-05:00,2022-08-01 05:00:00+00:00,60545.850694444444
2022-08-01T00:00:00-05:00,2022-08-01 05:00:00+00:00,2022-08-02T00:00:00-05:00,2022-08-02 05:00:00+00:00,62284.319444444444
2022-08-02T00:00:00-05:00,2022-08-02 05:00:00+00:00,2022-08-03T00:00:00-05:00,2022-08-03 05:00:00+00:00,64189.093750000000
2022-08-03T00:00:00-05:00,2022-08-03 05:00:00+00:00,2022-08-04T00:00:00-05:00,2022-08-04 05:00:00+00:00,64697.562500000000
2022-08-04T00:00:00-05:00,2022-08-04 05:00:00+00:00,2022-08-05T00:00:00-05:00,2022-08-05 05:00:00+00:00,64063.791666666667
2022-08-05T00:00:00-05:00,2022-08-05 05:00:00+00:00,2022-08-06T00:00:00-05:00,2022-08-06 05:00:00+00:00,61713.368055555556
2022-08-06T00:00:00-05:00,2022-08-06 05:00:00+00:00,2022-08-07T00:00:00-05:00,2022-08-07 05:00:00+00:00,57917.454861111111
2022-08-07T00:00:00-05:00,2022-08-07 05:00:00+00:00,2022-08-08T00:00:00-05:00,2022-08-08 05:00:00+00:00,59033.184027777778
2022-08-08T00:00:00-05:00,2022-08-08 05:00:00+00:00,2022-08-09T00:00:00-05:00,2022-08-09 05:00:00+00:00,61983.357638888889
2022-08-09T00:00:00-05:00,2022-08-09 05:00:00+00:00,2022-08-10T00:00:00-05:00,2022-08-10 05:00:00+00:00,60722.906250000000
2022-08-10T00:00:00-05:00,2022-08-10 05:00:00+00:00,2022-08-11T00:00:00-05:00,2022-08-11 05:00:00+00:00,59149.298611111111
2022-08-11T00:00:00-05:00,2022-08-11 05:00:00+00:00,2022-08-12T00:00:00-05:00,2022-08-12 05:00:00+00:00,58783.534722222222
2022-08-12T00:00:00-05:00,2022-08-12 05:00:00+00:00,2022-08-13T00:00:00-05:00,2022-08-13 05:00:00+00:00,59418.652777777778
2022-08-13T00:00:00-05:00,2022-08-13 05:00:00+00:00,2022-08-14T00:00:00-05:00,2022-08-14 05:00:00+00:00,58200.222222222222
2022-08-14T00:00:00-05:00,2022-08-14 05:00:00+00:00,2022-08-15T00:00:00-05:00,2022-08-15 05:00:00+00:00,56485.600694444444
2022-08-15T00:00:00-05:00,2022-08-15 05:00:00+00:00,2022-08-16T00:00:00-05:00,2022-08-16 05:00:00+00:00,59781.659722222222
2022-08-16T00:00:00-05:00,2022-08-16 05:00:00+00:00,2022-08-17T00:00:00-05:00,2022-08-17 05:00:00+00:00,60881.607638888889
2022-08-17T00:00:00-05:00,2022-08-17 05:00:00+00:00,2022-08-18T00:00:00-05:00,2022-08-18 05:00:00+00:00,62092.770833333333
2022-08-18T00:00:00-05:00,2022-08-18 05:00:00+00:00,2022-08-19T00:00:00-05:00,2022-08-19 05:00:00+00:00,56098.975694444444
2022-08-19T00:00:00-05:00,2022-08-19 05:00:00+00:00,2022-08-20T00:00:00-05:00,2022-08-20 05:00:00+00:00,53319.666666666667
2022-08-20T00:00:00-05:00,2022-08-20 05:00:00+00:00,2022-08-21T00:00:00-05:00,2022-08-21 05:00:00+00:00,54196.548611111111
2022-08-21T00:00:00-05:00,2022-08-21 05:00:00+00:00,2022-08-22T00:00:00-05:00,2022-08-22 05:00:00+00:00,53090.454861111111
2022-08-22T00:00:00-05:00,2022-08-22 05:00:00+00:00,2022-08-23T00:00:00-05:00,2022-08-23 05:00:00+00:00,53494.510416666667
2022-08-23T00:00:00-05:00,2022-08-23 05:00:00+00:00,2022-08-24T00:00:00-05:00,2022-08-24 05:00:00+00:00,52504.194444444444
2022-08-24T00:00:00-05:00,2022-08-24 05:00:00+00:00,2022-08-25T00:00:00-05:00,2022-08-25 05:00:00+00:00,53277.458333333333
2022-08-25T00:00:00-05:00,2022-08-25 05:00:00+00:00,2022-08-26T00:00:00-05:00,2022-08-26 05:00:00+00:00,54808.868055555556
2022-08-26T00:00:00-05:00,2022-08-26 05:00:00+00:00,2022-08-27T00:00:00-05:00,2022-08-27 05:00:00+00:00,55954.093750000000
2022-08-27T00:00:00-05:00,2022-08-27 05:00:00+00:00,2022-08-28T00:00:00-05:00,2022-08-28 05:00:00+00:00,55997.250000000000
2022-08-28T00:00:00-05:00,2022-08-28 05:00:00+00:00,2022-08-29T00:00:00-05:00,2022-08-29 05:00:00+00:00,57447.934027777778
2022-08-29T00:00:00-05:00,2022-08-29 05:00:00+00:00,2022-08-30T00:00:00-05:00,2022-08-30 05:00:00+00:00,57042.486111111111
2022-08-30T00:00:00-05:00,2022-08-30 05:00:00+00:00,2022-08-31T00:00:00-05:00,2022-08-31 05:00:00+00:00,52579.381944444444
2022-08-31T00:00:00-05:00,2022-08-31 05:00:00+00:00,2022-09-01T00:00:00-05:00,2022-09-01 05:00:00+00:00,53132.621527777778
2022-09-01T00:00:00-05:00,2022-09-01 05:00:00+00:00,2022-09-02T00:00:00-05:00,2022-09-02 05:00:00+00:00,52149.597222222222
2022-09-02T00:00:00-05:00,2022-09-02 05:00:00+00:00,2022-09-03T00:00:00-05:00,2022-09-03 05:00:00+00:00,51806.277777777778
2022-09-03T00:00:00-05:00,2022-09-03 05:00:00+00:00,2022-09-04T00:00:00-05:00,2022-09-04 05:00:00+00:00,50096.645833333333
2022-09-04T00:00:00-05:00,2022-09-04 05:00:00+00:00,2022-09-05T00:00:00-05:00,2022-09-05 05:00:00+00:00,46956.802083333333
2022-09-05T00:00:00-05:00,2022-09-05 05:00:00+00:00,2022-09-06T00:00:00-05:00,2022-09-06 05:00:00+00:00,49236.201388888889
2022-09-06T00:00:00-05:00,2022-09-06 05:00:00+00:00,2022-09-07T00:00:00-05:00,2022-09-07 05:00:00+00:00,53367.340277777778
2022-09-07T00:00:00-05:00,2022-09-07 05:00:00+00:00,2022-09-08T00:00:00-05:00,2022-09-08 05:00:00+00:00,53913.326388888889
2022-09-08T00:00:00-05:00,2022-09-08 05:00:00+00:00,2022-09-09T00:00:00-05:00,2022-09-09 05:00:00+00:00,53182.447916666667
2022-09-09T00:00:00-05:00,2022-09-09 05:00:00+00:00,2022-09-10T00:00:00-05:00,2022-09-10 05:00:00+00:00,52576.163194444444
2022-09-10T00:00:00-05:00,2022-09-10 05:00:00+00:00,2022-09-11T00:00:00-05:00,2022-09-11 05:00:00+00:00,51320.916666666667
2022-09-11T00:00:00-05:00,2022-09-11 05:00:00+00:00,2022-09-12T00:00:00-05:00,2022-09-12 05:00:00+00:00,49838.743055555556
2022-09-12T00:00:00-05:00,2022-09-12 05:00:00+00:00,2022-09-13T00:00:00-05:00,2022-09-13 05:00:00+00:00,51164.062500000000
2022-09-13T00:00:00-05:00,2022-09-13 05:00:00+00:00,2022-09-14T00:00:00-05:00,2022-09-14 05:00:00+00:00,51975.704861111111
2022-09-14T00:00:00-05:00,2022-09-14 05:00:00+00:00,2022-09-15T00:00:00-05:00,2022-09-15 05:00:00+00:00,51364.961805555556
2022-09-15T00:00:00-05:00,2022-09-15 05:00:00+00:00,2022-09-16T00:00:00-05:00,2022-09-16 05:00:00+00:00,51223.913194444444
2022-09-16T00:00:00-05:00,2022-09-16 05:00:00+00:00,2022-09-17T00:00:00-05:00,2022-09-17 05:00:00+00:00,54106.131944444444
2022-09-17T00:00:00-05:00,2022-09-17 05:00:00+00:00,2022-09-18T00:00:00-05:00,2022-09-18 05:00:00+00:00,54820.625000000000
2022-09-18T00:00:00-05:00,2022-09-18 05:00:00+00:00,2022-09-19T00:00:00-05:00,2022-09-19 05:00:00+00:00,55035.531250000000
2022-09-19T00:00:00-05:00,2022-09-19 05:00:00+00:00,2022-09-20T00:00:00-05:00,2022-09-20 05:00:00+00:00,57146.909722222222
2022-09-20T00:00:00-05:00,2022-09-20 05:00:00+00:00,2022-09-21T00:00:00-05:00,2022-09-21 05:00:00+00:00,57699.635416666667
2022-09-21T00:00:00-05:00,2022-09-21 05:00:00+00:00,2022-09-22T00:00:00-05:00,2022-09-22 05:00:00+00:00,56747.097222222222
2022-09-22T00:00:00-05:00,2022-09-22 05:00:00+00:00,2022-09-23T00:00:00-05:00,2022-09-23 05:00:00+00:00,55701.920138888889
2022-09-23T00:00:00-05:00,2022-09-23 05:00:00+00:00,2022-09-24T00:00:00-05:00,2022-09-24 05:00:00+00:00,55808.350694444444
2022-09-24T00:00:00-05:00,2022-09-24 05:00:00+00:00,2022-09-25T00:00:00-05:00,2022-09-25 05:00:00+00:00,54139.677083333333
2022-09-25T00:00:00-05:00,2022-09-25 05:00:00+00:00,2022-09-26T00:00:00-05:00,2022-09-26 05:00:00+00:00,53455.659722222222
2022-09-26T00:00:00-05:00,2022-09-26 05:00:00+00:00,2022-09-27T00:00:00-05:00,2022-09-27 05:00:00+00:00,51192.972222222222
2022-09-27T00:00:00-05:00,2022-09-27 05:00:00+00:00,2022-09-28T00:00:00-05:00,2022-09-28 05:00:00+00:00,47126.670138888889
2022-09-28T00:00:00-05:00,2022-09-28 05:00:00+00:00,2022-09-29T00:00:00-05:00,2022-09-29 05:00:00+00:00,47323.534722222222
2022-09-29T00:00:00-05:00,2022-09-29 05:00:00+00:00,2022-09-30T00:00:00-05:00,2022-09-30 05:00:00+00:00,46136.357638888889
2022-09-30T00:00:00-05:00,2022-09-30 05:00:00+00:00,2022-10-01T00:00:00-05:00,2022-10-01 05:00:00+00:00,44472.718750000000
2022-10-01T00:00:00-05:00,2022-10-01 05:00:00+00:00,2022-10-02T00:00:00-05:00,2022-10-02 05:00:00+00:00,42208.916666666667
2022-10-02T00:00:00-05:00,2022-10-02 05:00:00+00:00,2022-10-03T00:00:00-05:00,2022-10-03 05:00:00+00:00,41823.253472222222
2022-10-03T00:00:00-05:00,2022-10-03 05:00:00+00:00,2022-10-04T00:00:00-05:00,2022-10-04 05:00:00+00:00,44258.260416666667
2022-10-04T00:00:00-05:00,2022-10-04 05:00:00+00:00,2022-10-05T00:00:00-05:00,2022-10-05 05:00:00+00:00,44969.190972222222
2022-10-05T00:00:00-05:00,2022-10-05 05:00:00+00:00,2022-10-06T00:00:00-05:00,2022-10-06 05:00:00+00:00,45903.340277777778
2022-10-06T00:00:00-05:00,2022-10-06 05:00:00+00:00,2022-10-07T00:00:00-05:00,2022-10-07 05:00:00+00:00,46794.059027777778
2022-10-07T00:00:00-05:00,2022-10-07 05:00:00+00:00,2022-10-08T00:00:00-05:00,2022-10-08 05:00:00+00:00,45408.118055555556
2022-10-08T00:00:00-05:00,2022-10-08 05:00:00+00:00,2022-10-09T00:00:00-05:00,2022-10-09 05:00:00+00:00,43345.013888888889
2022-10-09T00:00:00-05:00,2022-10-09 05:00:00+00:00,2022-10-10T00:00:00-05:00,2022-10-10 05:00:00+00:00,43027.934027777778
2022-10-10T00:00:00-05:00,2022-10-10 05:00:00+00:00,2022-10-11T00:00:00-05:00,2022-10-11 05:00:00+00:00,46112.291666666667
2022-10-11T00:00:00-05:00,2022-10-11 05:00:00+00:00,2022-10-12T00:00:00-05:00,2022-10-12 05:00:00+00:00,46859.187500000000
2022-10-12T00:00:00-05:00,2022-10-12 05:00:00+00:00,2022-10-13T00:00:00-05:00,2022-10-13 05:00:00+00:00,51520.013888888889
2022-10-13T00:00:00-05:00,2022-10-13 05:00:00+00:00,2022-10-14T00:00:00-05:00,2022-10-14 05:00:00+00:00,47470.625000000000
2022-10-14T00:00:00-05:00,2022-10-14 05:00:00+00:00,2022-10-15T00:00:00-05:00,2022-10-15 05:00:00+00:00,46240.652777777778
2022-10-15T00:00:00-05:00,2022-10-15 05:00:00+00:00,2022-10-16T00:00:00-05:00,2022-10-16 05:00:00+00:00,49216.326388888889
2022-10-16T00:00:00-05:00,2022-10-16 05:00:00+00:00,2022-10-17T00:00:00-05:00,2022-10-17 05:00:00+00:00,46548.756944444444
2022-10-17T00:00:00-05:00,2022-10-17 05:00:00+00:00,2022-10-18T00:00:00-05:00,2022-10-18 05:00:00+00:00,41690.857638888889
2022-10-18T00:00:00-05:00,2022-10-18 05:00:00+00:00,2022-10-19T00:00:00-05:00,2022-10-19 05:00:00+00:00,38183.899305555556
2022-10-19T00:00:00-05:00,2022-10-19 05:00:00+00:00,2022-10-20T00:00:00-05:00,2022-10-20 05:00:00+00:00,38563.121527777778
2022-10-20T00:00:00-05:00,2022-10-20 05:00:00+00:00,2022-10-21T00:00:00-05:00,2022-10-21 05:00:00+00:00,40348.833333333333
2022-10-21T00:00:00-05:00,2022-10-21 05:00:00+00:00,2022-10-22T00:00:00-05:00,2022-10-22 05:00:00+00:00,42807.829861111111
2022-10-22T00:00:00-05:00,2022-10-22 05:00:00+00:00,2022-10-23T00:00:00-05:00,2022-10-23 05:00:00+00:00,43916.309027777778
2022-10-23T00:00:00-05:00,2022-10-23 05:00:00+00:00,2022-10-24T00:00:00-05:00,2022-10-24 05:00:00+00:00,45793.659722222222
2022-10-24T00:00:00-05:00,2022-10-24 05:00:00+00:00,2022-10-25T00:00:00-05:00,2022-10-25 05:00:00+00:00,46443.944444444444
2022-10-25T00:00:00-05:00,2022-10-25 05:00:00+00:00,2022-10-26T00:00:00-05:00,2022-10-26 05:00:00+00:00,39436.427083333333
2022-10-26T00:00:00-05:00,2022-10-26 05:00:00+00:00,2022-10-27T00:00:00-05:00,2022-10-27 05:00:00+00:00,39551.975694444444
2022-10-27T00:00:00-05:00,2022-10-27 05:00:00+00:00,2022-10-28T00:00:00-05:00,2022-10-28 05:00:00+00:00,40270.489583333333
2022-10-28T00:00:00-05:00,2022-10-28 05:00:00+00:00,2022-10-29T00:00:00-05:00,2022-10-29 05:00:00+00:00,40209.635416666667
2022-10-29T00:00:00-05:00,2022-10-29 05:00:00+00:00,2022-10-30T00:00:00-05:00,2022-10-30 05:00:00+00:00,37037.423611111111
2022-10-30T00:00:00-05:00,2022-10-30 05:00:00+00:00,2022-10-31T00:00:00-05:00,2022-10-31 05:00:00+00:00,37556.531250000000
2022-10-31T00:00:00-05:00,2022-10-31 05:00:00+00:00,2022-11-01T00:00:00-05:00,2022-11-01 05:00:00+00:00,39757.736111111111
2022-11-01T00:00:00-05:00,2022-11-01 05:00:00+00:00,2022-11-02T00:00:00-05:00,2022-11-02 05:00:00+00:00,39879.229166666667
2022-11-02T00:00:00-05:00,2022-11-02 05:00:00+00:00,2022-11-03T00:00:00-05:00,2022-11-03 05:00:00+00:00,41343.274305555556
2022-11-03T00:00:00-05:00,2022-11-03 05:00:00+00:00,2022-11-04T00:00:00-05:00,2022-11-04 05:00:00+00:00,44996.069444444444
2022-11-04T00:00:00-05:00,2022-11-04 05:00:00+00:00,2022-11-05T00:00:00-05:00,2022-11-05 05:00:00+00:00,46070.222222222222
2022-11-05T00:00:00-05:00,2022-11-05 05:00:00+00:00,2022-11-06T00:00:00-05:00,2022-11-06 05:00:00+00:00,38844.673611111111
2022-11-06T00:00:00-05:00,2022-11-06 05:00:00+00:00,2022-11-07T00:00:00-06:00,2022-11-07 06:00:00+00:00,41165.066666666667
2022-11-07T00:00:00-06:00,2022-11-07 06:00:00+00:00,2022-11-08T00:00:00-06:00,2022-11-08 06:00:00+00:00,45789.274305555556
2022-11-08T00:00:00-06:00,2022-11-08 06:00:00+00:00,2022-11-09T00:00:00-06:00,2022-11-09 06:00:00+00:00,45744.201388888889
2022-11-09T00:00:00-06:00,2022-11-09 06:00:00+00:00,2022-11-10T00:00:00-06:00,2022-11-10 06:00:00+00:00,45675.934027777778
2022-11-10T00:00:00-06:00,2022-11-10 06:00:00+00:00,2022-11-11T00:00:00-06:00,2022-11-11 06:00:00+00:00,44106.180555555556
2022-11-11T00:00:00-06:00,2022-11-11 06:00:00+00:00,2022-11-12T00:00:00-06:00,2022-11-12 06:00:00+00:00,42531.163194444444
2022-11-12T00:00:00-06:00,2022-11-12 06:00:00+00:00,2022-11-13T00:00:00-06:00,2022-11-13 06:00:00+00:00,40927.093750000000
2022-11-13T00:00:00-06:00,2022-11-13 06:00:00+00:00,2022-11-14T00:00:00-06:00,2022-11-14 06:00:00+00:00,42042.868055555556
2022-11-14T00:00:00-06:00,2022-11-14 06:00:00+00:00,2022-11-15T00:00:00-06:00,2022-11-15 06:00:00+00:00,44555.940972222222
2022-11-15T00:00:00-06:00,2022-11-15 06:00:00+00:00,2022-11-16T00:00:00-06:00,2022-11-16 06:00:00+00:00,45843.750000000000
2022-11-16T00:00:00-06:00,2022-11-16 06:00:00+00:00,2022-11-17T00:00:00-06:00,2022-11-17 06:00:00+00:00,45776.399305555556
2022-11-17T00:00:00-06:00,2022-11-17 06:00:00+00:00,2022-11-18T00:00:00-06:00,2022-11-18 06:00:00+00:00,44744.201388888889
2022-11-18T00:00:00-06:00,2022-11-18 06:00:00+00:00,2022-11-19T00:00:00-06:00,2022-11-19 06:00:00+00:00,45196.145833333333
2022-11-19T00:00:00-06:00,2022-11-19 06:00:00+00:00,2022-11-20T00:00:00-06:00,2022-11-20 06:00:00+00:00,48352.739583333333
2022-11-20T00:00:00-06:00,2022-11-20 06:00:00+00:00,2022-11-21T00:00:00-06:00,2022-11-21 06:00:00+00:00,47421.378472222222
2022-11-21T00:00:00-06:00,2022-11-21 06:00:00+00:00,2022-11-22T00:00:00-06:00,2022-11-22 06:00:00+00:00,47981.607638888889
2022-11-22T00:00:00-06:00,2022-11-22 06:00:00+00:00,2022-11-23T00:00:00-06:00,2022-11-23 06:00:00+00:00,44909.694444444444
2022-11-23T00:00:00-06:00,2022-11-23 06:00:00+00:00,2022-11-24T00:00:00-06:00,2022-11-24 06:00:00+00:00,42079.034722222222
2022-11-24T00:00:00-06:00,2022-11-24 06:00:00+00:00,2022-11-25T00:00:00-06:00,2022-11-25 06:00:00+00:00,38747.937500000000
2022-11-25T00:00:00-06:00,2022-11-25 06:00:00+00:00,2022-11-26T00:00:00-06:00,2022-11-26 06:00:00+00:00,39109.868055555556
2022-11-26T00:00:00-06:00,2022-11-26 06:00:00+00:00,2022-11-27T00:00:00-06:00,2022-11-27 06:00:00+00:00,39534.538194444444
2022-11-27T00:00:00-06:00,2022-11-27 06:00:00+00:00,2022-11-28T00:00:00-06:00,2022-11-28 06:00:00+00:00,39882.409722222222
2022-11-28T00:00:00-06:00,2022-11-28 06:00:00+00:00,2022-11-29T00:00:00-06:00,2022-11-29 06:00:00+00:00,42416.708333333333
2022-11-29T00:00:00-06:00,2022-11-29 06:00:00+00:00,2022-11-30T00:00:00-06:00,2022-11-30 06:00:00+00:00,42449.003472222222
2022-11-30T00:00:00-06:00,2022-11-30 06:00:00+00:00,2022-12-01T00:00:00-06:00,2022-12-01 06:00:00+00:00,43425.305555555556
2022-12-01T00:00:00-06:00,2022-12-01 06:00:00+00:00,2022-12-02T00:00:00-06:00,2022-12-02 06:00:00+00:00,46047.857638888889
2022-12-02T00:00:00-06:00,2022-12-02 06:00:00+00:00,2022-12-03T00:00:00-06:00,2022-12-03 06:00:00+00:00,42478.218750000000
2022-12-03T00:00:00-06:00,2022-12-03 06:00:00+00:00,2022-12-04T00:00:00-06:00,2022-12-04 06:00:00+00:00,40663.069444444444
2022-12-04T00:00:00-06:00,2022-12-04 06:00:00+00:00,2022-12-05T00:00:00-06:00,2022-12-05 06:00:00+00:00,40323.822916666667
2022-12-05T00:00:00-06:00,2022-12-05 06:00:00+00:00,2022-12-06T00:00:00-06:00,2022-12-06 06:00:00+00:00,42287.093750000000
2022-12-06T00:00:00-06:00,2022-12-06 06:00:00+00:00,2022-12-07T00:00:00-06:00,2022-12-07 06:00:00+00:00,42230.493055555556
2022-12-07T00:00:00-06:00,2022-12-07 06:00:00+00:00,2022-12-08T00:00:00-06:00,2022-12-08 06:00:00+00:00,42553.656250000000
2022-12-08T00:00:00-06:00,2022-12-08 06:00:00+00:00,2022-12-09T00:00:00-06:00,2022-12-09 06:00:00+00:00,43307.513888888889
2022-12-09T00:00:00-06:00,2022-12-09 06:00:00+00:00,2022-12-10T00:00:00-06:00,2022-12-10 06:00:00+00:00,42617.368055555556
2022-12-10T00:00:00-06:00,2022-12-10 06:00:00+00:00,2022-12-11T00:00:00-06:00,2022-12-11 06:00:00+00:00,40994.274305555556
2022-12-11T00:00:00-06:00,2022-12-11 06:00:00+00:00,2022-12-12T00:00:00-06:00,2022-12-12 06:00:00+00:00,39727.173611111111
2022-12-12T00:00:00-06:00,2022-12-12 06:00:00+00:00,2022-12-13T00:00:00-06:00,2022-12-13 06:00:00+00:00,42029.385416666667
2022-12-13T00:00:00-06:00,2022-12-13 06:00:00+00:00,2022-12-14T00:00:00-06:00,2022-12-14 06:00:00+00:00,42794.652777777778
2022-12-14T00:00:00-06:00,2022-12-14 06:00:00+00:00,2022-12-15T00:00:00-06:00,2022-12-15 06:00:00+00:00,41407.798611111111
2022-12-15T00:00:00-06:00,2022-12-15 06:00:00+00:00,2022-12-16T00:00:00-06:00,2022-12-16 06:00:00+00:00,43803.027777777778
2022-12-16T00:00:00-06:00,2022-12-16 06:00:00+00:00,2022-12-17T00:00:00-06:00,2022-12-17 06:00:00+00:00,45853.493055555556
2022-12-17T00:00:00-06:00,2022-12-17 06:00:00+00:00,2022-12-18T00:00:00-06:00,2022-12-18 06:00:00+00:00,44958.017361111111
2022-12-18T00:00:00-06:00,2022-12-18 06:00:00+00:00,2022-12-19T00:00:00-06:00,2022-12-19 06:00:00+00:00,46608.604166666667
2022-12-19T00:00:00-06:00,2022-12-19 06:00:00+00:00,2022-12-20T00:00:00-06:00,2022-12-20 06:00:00+00:00,46865.006944444444
2022-12-20T00:00:00-06:00,2022-12-20 06:00:00+00:00,2022-12-21T00:00:00-06:00,2022-12-21 06:00:00+00:00,46360.690972222222
2022-12-21T00:00:00-06:00,2022-12-21 06:00:00+00:00,2022-12-22T00:00:00-06:00,2022-12-22 06:00:00+00:00,49059.979166666667
2022-12-22T00:00:00-06:00,2022-12-22 06:00:00+00:00,2022-12-23T00:00:00-06:00,2022-12-23 06:00:00+00:00,57257.524305555556
2022-12-23T00:00:00-06:00,2022-12-23 06:00:00+00:00,2022-12-24T00:00:00-06:00,2022-12-24 06:00:00+00:00,69024.947916666667
2022-12-24T00:00:00-06:00,2022-12-24 06:00:00+00:00,2022-12-25T00:00:00-06:00,2022-12-25 06:00:00+00:00,58990.038194444444
2022-12-25T00:00:00-06:00,2022-12-25 06:00:00+00:00,2022-12-26T00:00:00-06:00,2022-12-26 06:00:00+00:00,51567.006944444444
2022-12-26T00:00:00-06:00,2022-12-26 06:00:00+00:00,2022-12-27T00:00:00-06:00,2022-12-27 06:00:00+00:00,47935.378472222222
2022-12-27T00:00:00-06:00,2022-12-27 06:00:00+00:00,2022-12-28T00:00:00-06:00,2022-12-28 06:00:00+00:00,49352.149305555556
2022-12-28T00:00:00-06:00,2022-12-28 06:00:00+00:00,2022-12-29T00:00:00-06:00,2022-12-29 06:00:00+00:00,43979.017361111111
2022-12-29T00:00:00-06:00,2022-12-29 06:00:00+00:00,2022-12-30T00:00:00-06:00,2022-12-30 06:00:00+00:00,38888.451388888889
2022-12-30T00:00:00-06:00,2022-12-30 06:00:00+00:00,2022-12-31T00:00:00-06:00,2022-12-31 06:00:00+00:00,39008.361111111111
2022-12-31T00:00:00-06:00,2022-12-31 06:00:00+00:00,2023-01-01T00:00:00-06:00,2023-01-01 06:00:00+00:00,38882.204861111111
